Pdiff-wave time shift, Sdiff-wave time shift, Source lattitude,            Source longitude, Receiver lattitude, Receiver longitude,            Midpoint lattitude, Midpoint longitude
-9.0,-4.8,-58.33,-21.77,39.6279,-110.246,-12.8285964496,-76.4449924911
-8.3,-0.6,-58.33,-21.77,39.3741,-105.839,-12.577383819,-73.5691083109
-9.0,-0.7,-58.33,-21.77,39.5144,-104.908,-12.4049620527,-72.9001378439
-8.8,-1.2,-58.33,-21.77,39.5125,-104.168,-12.3418368068,-72.4091610948
-9.8,-1.6,-58.33,-21.77,34.1714,-118.185,-17.4225186556,-84.0092788505
-9.8,-1.7,-58.33,-21.77,34.1714,-118.185,-17.4225186556,-84.0092788505
-9.6,-4.8,-58.33,-21.77,36.4137,-89.6997,-13.095564506,-63.7891579757
-9.2,-3.8,-58.33,-21.77,38.8247,-116.4,-14.0336276089,-81.0057575657
-8.3,-2.1,-58.33,-21.77,38.8347,-107.574,-13.0857642572,-74.9220234505
-8.4,-0.3,-58.33,-21.77,38.8627,-106.91,-13.0044987566,-74.4641988287
-8.3,-0.3,-58.33,-21.77,38.9045,-105.834,-12.8774388316,-73.7263708624
-7.8,-0.8,-58.33,-21.77,38.9641,-105.149,-12.77700825,-73.2473667411
-8.8,-1.2,-58.33,-21.77,38.9145,-104.247,-12.7278511339,-72.6613864452
-9.0,-4.5,-58.33,-21.77,38.3489,-115.585,-14.2612436784,-80.6202408669
-9.2,-2.4,-58.33,-21.77,38.1802,-113.969,-14.1872082405,-79.5517261352
-8.2,-0.9,-58.33,-21.77,38.3685,-107.55,-13.3841897974,-75.0662579357
-8.1,0.2,-58.33,-21.77,38.2289,-106.756,-13.3967765795,-74.5752656562
-8.0,-0.4,-58.33,-21.77,38.2315,-105.107,-13.238954903,-73.4614395908
-8.7,-0.8,-58.33,-21.77,38.1474,-104.283,-13.2162408718,-72.9348498958
-9.5,-2.1,-58.33,-21.77,33.9935,-117.375,-17.4261454187,-83.4727411184
-8.9,-3.2,-58.33,-21.77,37.923,-116.595,-14.6721611834,-81.4988090396
-8.9,-2.0,-58.33,-21.77,37.6083,-114.849,-14.6737059069,-80.3831253491
-9.1,-2.3,-58.33,-21.77,37.5808,-113.86,-14.5754985749,-79.6973846659
-8.9,-4.4,-58.33,-21.77,37.6903,-109.995,-14.0730116538,-76.9705897958
-9.4,-2.6,-58.33,-21.77,37.7459,-109.137,-13.9467296998,-76.361445171
-8.1,0.1,-58.33,-21.77,37.7461,-106.829,-13.7130881427,-74.784835989
-8.3,-0.2,-58.33,-21.77,37.7059,-106.002,-13.6579862016,-74.2364785615
-8.4,-0.9,-58.33,-21.77,37.6407,-105.213,-13.6236118395,-73.7231913568
-8.7,-1.1,-58.33,-21.77,37.6606,-104.435,-13.5375681487,-73.1915948233
-9.7,-4.4,-58.33,-21.77,35.8996,-116.275,-15.9994286932,-82.0192943623
-10.6,-4.8,-58.33,-21.77,37.7148,-89.2174,-12.3040112042,-63.1686649766
-9.7,-1.4,-58.33,-21.77,33.8285,-117.789,-17.5956241976,-83.8321674637
-9.6,-2.7,-58.33,-21.77,39.1108,-110.524,-13.197176727,-76.8265383505
-10.1,-3.1,-58.33,-21.77,34.5277,-119.978,-17.4430728999,-85.2129202598
-9.2,-3.3,-58.33,-21.77,37.2408,-115.22,-14.9653573562,-80.7813692021
-9.1,-2.6,-58.33,-21.77,36.9839,-111.506,-14.7003355447,-78.261424954
-8.9,-1.9,-58.33,-21.77,37.1364,-109.874,-14.4205629285,-77.0757655998
-8.1,-1.4,-58.33,-21.77,37.0138,-106.903,-14.1884270054,-75.0723459484
-9.0,-1.0,-58.33,-21.77,37.1388,-104.411,-13.8641106354,-73.3377745835
-8.9,-2.4,-58.33,-21.77,36.1428,-111.13,-15.2072232177,-78.2813151271
-8.7,-2.0,-58.33,-21.77,36.4277,-107.658,-14.640815297,-75.7765536618
-8.5,-1.0,-58.33,-21.77,36.3773,-106.855,-14.5890531945,-75.2397716647
-8.5,0.4,-58.33,-21.77,36.3289,-106.192,-14.5515365336,-74.7996729251
-7.8,-1.0,-58.33,-21.77,36.4093,-105.278,-14.4083497374,-74.1499003258
-8.7,-0.5,-58.33,-21.77,36.3998,-104.408,-14.3282815537,-73.55979212
-9.0,-2.0,-58.33,-21.77,36.3945,-103.744,-14.2670478517,-73.1100912581
-10.8,-4.6,-58.33,-21.77,34.7751,-92.3429,-14.2510399671,-65.8983540078
-9.5,-2.9,-58.33,-21.77,34.0192,-118.286,-17.5393924731,-84.1351778516
-9.4,-2.9,-58.33,-21.77,35.8384,-115.43,-15.9309906769,-81.4333602214
-9.1,-2.1,-58.33,-21.77,35.6218,-110.794,-15.5070086409,-78.2147937526
-9.3,-1.5,-58.33,-21.77,34.4837,-118.118,-17.2028167903,-83.8535922716
-9.9,-3.8,-58.33,-21.77,34.7379,-98.7807,-14.8200959783,-70.2056773803
-8.7,-1.0,-58.33,-21.77,35.5169,-111.374,-15.6431359697,-78.6567503461
-9.4,-2.8,-58.33,-21.77,33.9229,-104.693,-15.9053771974,-74.4597681575
7.0,-2.5,35.67,27.69,-31.499,-66.2383,3.07057815519,-20.7543922738
10.7,0.7,35.67,27.69,-27.8327,-68.0977,5.85887314701,-22.8832216055
-12.0,-2.6,35.67,27.69,-0.6742,-90.2861,31.2265435105,-41.0427834851
-2.9,27.85,30.61,83.51,34.3371,-110.806,78.832511328,157.007308983
-2.6,23.2,30.29,67.57,35.9138,-106.909,84.960878696,13.8666464823
-3.3,25.3,30.29,67.57,35.0719,-106.867,85.0907878445,9.17444592193
-3.2,23.9,-61.03,-24.39,49.7622,11.3187,-5.95220768512,-3.90100555812
-3.4,26.75,-61.03,-24.39,48.8902,11.5858,-6.41585950363,-3.5858915507
-7.2,11.4,80.33,-2.32,-22.0485,-69.7531,31.4800737246,-60.8485568159
-6.2,8.8,-3.36,144.22,-32.3797,20.8117,-34.055260122,91.3075289782
-7.9,23.7,42.29,13.35,21.42,-158.011,77.6708686935,-128.856757453
-5.4,13.9,-60.71,-26.55,48.3311,8.3303,-6.52223473646,-6.37583536811
11.6,-3.4,29.22,-113.53,1.7922,103.847,40.5820654412,163.835110569
20.8,21.0,29.22,-113.53,38.3134,38.4273,69.7530857155,-49.5429941037
8.0,-3.0,29.22,-113.53,23.7876,120.954,47.5361595451,-178.911210221
8.1,-3.0,29.22,-113.53,23.3005,120.63,47.3851302305,-179.297949233
-3.5,19.4,-11.6,165.93,46.1003,-89.1369,26.5722758411,-154.128467056
-3.4,21.8,-11.6,165.93,40.3769,-74.7029,26.575763792,-146.441274778
18.5,-13.2,-1.56,99.45,35.142,-81.3333,71.7677181652,102.948272731
17.7,-12.5,-1.56,99.45,36.5439,-83.549,70.6201176611,111.426471423
-9.5,-3.5,-15.12,-172.28,-46.43,51.861,-55.8223396979,142.115560547
16.2,14.4,10.76,-67.97,-19.018,47.229,-7.71353034435,-12.0990314117
3.1,-27.85,-2.45,101.59,36.4656,-6.2055,27.2875031577,56.0968324508
-8.6,8.4,-14.9,-174.61,-26.3306,-57.3309,-35.9242193436,-119.494548124
-15.8,2.5,51.93,-131.67,-18.0982,125.64,25.3281459492,162.094297132
-12.7,-0.4,51.93,-131.67,-5.0142,119.752,35.380462546,155.952232258
-12.2,-0.5,51.93,-131.67,-5.0142,119.752,35.380462546,155.952232258
-10.7,3.2,51.93,-131.67,1.7922,103.847,44.9139888951,141.898116925
-11.7,0.6,51.93,-131.67,1.4733,110.308,42.4061081031,147.829342871
-12.9,-2.0,51.93,-131.67,-10.4501,105.688,36.2235944457,144.299342144
-13.1,-2.3,51.93,-131.67,-10.4807,105.652,36.2152024138,144.270190362
-10.9,-6.3,-58.5,-14.85,1.3608,103.773,-43.4864480473,72.2612440074
-11.7,-8.2,-58.5,-14.85,-13.9574,143.175,-64.5433936475,121.208403419
-6.5,7.1,-58.5,-14.85,47.2867,9.8803,-5.77381726946,-0.857273637288
-5.6,8.8,-58.5,-14.85,47.0784,13.3447,-5.92194713725,1.13934905047
-9.7,-5.8,-58.5,-14.85,1.7922,103.847,-43.2545596355,72.3264854373
-8.9,-4.9,-58.5,-14.85,1.4733,110.308,-45.4401697795,78.826074483
-5.4,11.8,-58.5,-14.85,61.2759,10.7629,1.43419220095,-2.58739980031
-6.8,19.5,-58.5,-14.85,61.1128,11.7153,1.35252597391,-2.09721457802
-7.9,8.6,-58.5,-14.85,45.709,13.764,-6.63606507622,1.55756849652
-7.0,8.2,-58.5,-14.85,51.9663,6.7989,-3.34835955117,-3.12568892813
-11.0,0.9,40.53,-124.81,-51.6753,-58.0637,-6.69016894594,-95.2520717058
-11.0,0.9,40.53,-124.81,-51.6753,-58.0637,-6.69016894594,-95.2520717058
17.3,-10.6,25.86,128.61,32.3713,-64.6963,77.9091794204,-163.217437345
17.1,-8.3,25.86,128.61,42.5064,-71.5583,73.6263650369,179.387068715
17.1,-8.3,25.86,128.61,42.5064,-71.5583,73.6263650369,179.387068715
-17.7,-19.4,-36.89,-73.75,55.9233,-3.1875,11.5895266242,-45.5604018081
-26.95,0.0,-34.53,-72.13,65.3519,-16.2836,17.1896136782,-54.0520142928
-8.0,0.9,-1.6,128.09,37.8735,-122.261,29.4002343362,173.47381062
-8.1,1.8,-1.6,128.09,34.2535,-118.334,28.0100067153,176.663042655
-7.5,2.3,-1.6,128.09,38.9935,-123.072,29.9231887366,172.613165522
-7.5,1.0,-1.6,128.09,34.2236,-118.058,28.073667177,176.773269597
-8.1,0.9,-1.6,128.09,34.1714,-118.185,27.9955506078,176.755825793
-7.9,1.0,-1.6,128.09,36.598,-121.403,28.7683823228,174.423787837
-7.2,1.8,-1.6,128.09,33.9383,-113.005,29.5387254128,178.614512378
-7.6,2.0,-1.6,128.09,33.3627,-112.946,29.1174024804,178.947706648
5.1,-10.2,33.05,96.79,-84.7199,-171.202,-28.3842992872,103.078760184
23.8,-6.3,-2.01,136.48,48.8443,13.7006,40.3984616713,95.7344914353
-9.1,-0.7,-1.87,136.36,40.195,-112.813,31.1272407637,-179.165303409
-7.2,2.2,-1.87,136.36,44.0827,-110.699,34.2864836997,178.990140662
9.2,1.7,-1.87,136.36,34.5293,-109.95,28.0422050153,-175.161553621
29.65,25.6,16.47,-97.77,47.8651,107.053,66.4542898356,-136.642076241
7.7,-19.7,16.47,-97.77,43.9,116.079,61.2211370524,-145.881033235
11.6,-6.3,11.09,146.09,49.256,-57.5042,64.1249268994,-179.581238359
28.35,-11.7,11.09,146.09,61.1595,-45.4188,64.2903719957,156.830224331
-2.9,18.7,-38.35,-73.89,72.5763,-38.4539,17.8599821513,-64.3007501514
-6.0,20.5,12.46,141.52,50.764,5.9317,55.4066462024,101.311859847
-9.6,18.5,12.24,141.37,32.6083,-98.9162,39.3094286098,-166.027565325
-9.4,18.7,12.24,141.37,32.5573,-97.4099,39.9121273396,-165.469065381
-9.8,18.5,12.24,141.37,32.5973,-95.7559,40.6625397032,-164.920743943
-9.5,18.6,12.24,141.37,31.9353,-100.316,38.2903519136,-166.181188094
-9.9,19.7,12.24,141.37,32.0015,-95.8084,40.2426905387,-164.601800326
-9.5,19.4,12.24,141.37,32.0034,-95.1203,40.5527631191,-164.3646369
-9.2,18.5,12.24,141.37,31.487,-101.981,37.3337870602,-166.578799422
-9.6,19.7,12.24,141.37,31.3325,-98.2379,38.7399489745,-165.108194074
-9.6,19.3,12.24,141.37,31.2819,-97.4271,39.0501016444,-164.786252099
-9.6,18.5,12.24,141.37,31.3159,-95.8854,39.7460849194,-164.250304842
-9.7,21.2,12.24,141.37,31.3331,-94.556,40.3574769649,-163.790932811
-9.2,18.9,12.24,141.37,30.7866,-101.236,37.150868564,-165.956743251
-9.6,18.4,12.24,141.37,30.8755,-99.7937,37.7866473233,-165.45325808
-9.2,20.0,12.24,141.37,30.7827,-97.585,38.6422298118,-164.58336009
-9.1,19.2,12.24,141.37,30.1246,-102.22,36.3178101481,-166.025681718
-8.9,18.3,12.24,141.37,30.1645,-100.546,36.9977156746,-165.394144784
-9.2,18.7,12.24,141.37,30.1278,-99.9049,37.2291429978,-165.129961862
-9.3,19.8,12.24,141.37,30.0284,-98.4753,37.7467489849,-164.535746876
-9.3,19.1,12.24,141.37,29.4123,-100.576,36.4648068077,-165.052790142
-9.5,17.6,12.24,141.37,32.6238,-99.6431,39.0201135262,-166.295194887
-9.2,18.7,12.24,141.37,30.4794,-99.8022,37.5124951327,-165.261347402
-10.5,15.3,12.24,141.37,38.3133,-94.8294,44.6144677899,-168.271828157
-9.8,18.3,12.24,141.37,37.0824,-98.2444,42.4125064129,-168.420033022
-9.8,18.3,12.24,141.37,37.0222,-97.1883,42.8241328952,-168.066057585
-10.0,17.5,12.24,141.37,37.0605,-95.8789,43.4156404004,-167.709045538
-9.9,18.4,12.24,141.37,36.3927,-95.7325,43.07875299,-167.229296316
-9.6,17.9,12.24,141.37,35.138,-95.4269,42.4429232242,-166.3366743
-9.7,18.5,12.24,141.37,34.5892,-95.3713,42.123051946,-165.978066638
-9.2,18.4,12.24,141.37,34.6692,-94.8288,42.4182526262,-165.857882533
-9.3,18.4,12.24,141.37,33.9574,-97.7573,40.6764953861,-166.378083995
-2.8,20.7,-4.92,133.78,60.136,-1.17783,46.9614646323,105.076498982
-3.4,27.55,-56.49,-25.48,52.7385,-1.30767,-1.93119904028,-12.8287623521
-3.2,23.8,-56.49,-25.48,51.9663,6.7989,-2.37031558735,-8.43261606958
-14.9,-6.6,-19.65,168.1,48.9533,-101.241,20.1988652587,-156.774859445
-15.4,-7.4,-19.65,168.1,48.9228,-99.2321,20.4973847811,-156.110281169
-14.3,-1.5,-19.65,168.1,31.1687,-87.0506,9.42427459234,-143.030104939
6.6,-6.9,-19.65,168.1,-26.3306,-57.3309,-47.8004862326,-127.993703142
-15.3,-7.7,-19.65,168.1,47.0605,-99.5957,19.2415914145,-155.213726973
-15.7,-6.8,-19.65,168.1,43.7337,-96.6141,17.4855474973,-152.457574072
-15.6,-7.8,-19.65,168.1,47.9462,-91.4953,21.2176573763,-153.125986221
-15.6,-7.8,-19.65,168.1,47.9462,-91.4953,21.2176573763,-153.125986221
-15.7,-8.1,-19.65,168.1,45.8598,-98.2525,18.6624079682,-154.124421859
-15.7,-6.4,-19.65,168.1,54.725,-101.978,23.5932738011,-160.378614714
-15.7,-6.8,-19.65,168.1,54.725,-101.978,23.5932738011,-160.378614714
-15.1,-3.5,-19.65,168.1,-20.2782,-69.8879,-36.9779424425,-131.099279258
-16.4,-5.0,-19.65,168.1,42.5064,-71.5583,21.8253941925,-143.716956123
-15.4,-6.4,-19.65,168.1,42.9142,-90.2481,17.9496895395,-149.782697682
-15.4,-6.2,-19.65,168.1,42.9142,-90.2481,17.9496895395,-149.782697682
-14.4,-2.5,-19.65,168.1,39.1009,-96.6094,14.2658317293,-150.279752794
-14.5,-2.4,-19.65,168.1,39.1009,-96.6094,14.2658317293,-150.279752794
-16.1,-5.2,-19.65,168.1,-29.011,-70.7004,-42.7024522513,-135.047698848
-13.7,-2.5,-19.65,168.1,-16.2879,-68.1307,-34.6708215976,-128.997283666
-13.5,-1.7,-19.65,168.1,-22.6127,-68.9111,-39.1275808296,-131.456986878
-13.5,-1.6,-19.65,168.1,-22.6127,-68.9111,-39.1275808296,-131.456986878
-14.6,-3.3,-19.65,168.1,33.1067,-80.1778,11.9014381211,-140.962283791
-13.9,-1.5,-19.65,168.1,-11.9875,-76.8422,-27.9174059997,-132.668529897
-13.9,-1.6,-19.65,168.1,-11.9875,-76.8422,-27.9174059997,-132.668529897
-14.6,-4.6,-19.65,168.1,34.5118,-89.4092,11.7918229071,-145.392307581
-14.2,-1.8,-19.65,168.1,-21.0432,-69.4874,-37.722180974,-131.162430747
-14.5,-4.0,-19.65,168.1,-21.7267,-69.8862,-38.0480763416,-131.598755473
-13.5,-0.3,-19.65,168.1,-20.1411,-69.1534,-37.1987071423,-130.689076302
-14.6,-0.6,-19.65,168.1,-23.5134,-70.5541,-39.0403286601,-132.58346236
-14.2,-0.5,-19.65,168.1,-19.761,-69.6558,-36.6917155552,-130.813848174
-13.1,0.8,-19.65,168.1,-18.3358,-69.5016,-35.6746535037,-130.290512166
-15.2,-1.1,-19.65,168.1,-19.5972,-70.123,-36.365449729,-130.994648318
-14.1,3.3,-19.65,168.1,-0.7308,-59.9666,-23.9350134429,-122.092191186
-16.0,-5.5,-19.65,168.1,40.6358,-77.8876,18.6653910449,-144.287219731
-15.4,-5.2,-19.65,168.1,40.48,-80.02,18.0720396685,-144.891030941
-14.8,-4.5,-19.65,168.1,35.1393,-96.2264,11.4742169538,-148.501033147
-14.5,-3.8,-19.65,168.1,35.0704,-94.5184,11.6109704754,-147.754911824
-15.4,-4.7,-19.65,168.1,38.2289,-86.2939,15.1217274463,-145.878854942
-15.4,-4.8,-19.65,168.1,38.2289,-86.2939,15.1217274463,-145.878854942
-14.9,-5.2,-19.65,168.1,36.1297,-87.83,13.2565267733,-145.462204078
-16.4,-9.5,-38.71,-73.84,-19.9428,134.351,-65.317759759,-169.99987769
-7.3,0.9,-20.68,168.34,40.8603,-73.8852,18.8631225765,-142.720842228
-7.0,2.6,-20.68,168.34,38.2289,-86.2939,14.2764068342,-145.487638946
-7.0,2.2,-20.68,168.34,38.2289,-86.2939,14.2764068342,-145.487638946
-6.7,4.1,-20.68,168.34,34.5704,-96.352,10.2751609094,-147.996100443
-6.5,4.4,-20.68,168.34,33.2702,-96.4344,9.3202302176,-147.557381569
-21.8,-4.0,35.42,140.85,-10.2174,31.1401,21.1561288236,78.4030390804
-7.4,0.9,-20.29,168.15,32.5234,-83.886,10.3608483276,-142.045681383
-20.6,-20.4,-37.74,-74.41,45.052,6.678,4.82972940362,-36.6194776876
-7.7,7.6,-56.0,146.91,33.6,-117.195,-16.2198437354,-152.856281284
-8.6,7.1,-56.0,146.91,34.1714,-118.185,-15.697320199,-153.748689248
-4.3,18.7,-6.12,151.21,47.305,-84.588,37.270338356,-166.312536338
13.0,-2.3,-2.27,136.61,48.2163,7.15896,42.6167847978,94.7957170182
13.6,-0.3,-2.27,136.61,49.6552,11.3594,41.5864564567,96.3721312299
13.0,-0.5,-2.27,136.61,49.3913,11.652,41.342726044,96.1498015573
12.8,-0.2,-2.27,136.61,49.2709,11.67,41.2762800204,96.0408432783
12.7,-1.0,-2.27,136.61,49.3435,11.806,41.2587614158,96.1177602772
13.0,-0.3,-2.27,136.61,49.1121,11.6767,41.1948420232,95.896251655
13.9,-1.1,-2.27,136.61,49.6909,11.2203,41.6584273806,96.3959423607
14.2,0.8,-2.27,136.61,49.1309,13.5782,40.4671727153,96.0840436896
14.0,-0.9,-2.27,136.61,50.8428,16.2931,40.319379831,97.8741958516
14.3,-1.4,-2.27,136.61,46.8468,9.00825,41.1223489509,93.6174231242
14.7,-1.8,-2.27,136.61,46.0507,7.96409,41.1453994719,92.8079349148
13.6,-0.3,-2.27,136.61,49.7766,17.5428,39.3431869709,97.10316163
13.5,-0.7,-2.27,136.61,46.2941,14.4433,38.6066966255,93.7643448817
13.2,-1.7,-2.27,136.61,46.9677,8.63706,41.345234665,93.6997449926
13.1,-2.4,-2.27,136.61,50.2195,19.7984,38.7930570904,97.7848531919
27.25,-4.0,-0.95,126.89,40.1524,-114.926,34.2262715244,173.43863054
28.35,-4.0,-0.95,126.89,42.6246,-121.754,33.5053133687,170.037676804
29.95,-1.7,-0.95,126.89,42.1578,-123.603,32.6392122044,169.807066313
28.55,-3.3,-0.95,126.89,41.7826,-121.839,32.9451721413,170.534785119
3.5,-26.85,-55.97,-27.78,45.5464,14.0143,-5.60684908267,-4.44469643289
-8.2,-0.5,2.59,92.98,40.8556,-115.256,55.2803032976,140.07623946
-8.0,-0.6,2.59,92.98,40.8241,-115.297,55.2405929207,140.133011347
-7.8,-0.7,2.59,92.98,40.7752,-115.313,55.212365291,140.202346064
-8.2,-0.8,2.59,92.98,40.7451,-115.373,55.1595651882,140.264382212
-8.7,-2.8,2.59,92.98,48.7201,-122.706,53.1034450605,132.739814802
-8.1,-1.2,2.59,92.98,40.7076,-115.396,55.1301766827,140.32150429
-8.4,-1.1,2.59,92.98,40.6683,-115.455,55.0746447673,140.394560293
-8.3,-1.1,2.59,92.98,40.6307,-115.562,54.9856914608,140.483141082
-8.4,-1.0,2.59,92.98,40.5576,-115.526,54.9848914316,140.563377191
-8.3,-0.9,2.59,92.98,40.5182,-115.553,54.9515455487,140.623915738
-8.3,-2.0,2.59,92.98,40.4682,-115.532,54.9483094291,140.680146515
-7.9,-0.9,2.59,92.98,40.4211,-115.558,54.9126829536,140.750048046
-7.9,-0.4,2.59,92.98,33.0843,-114.934,51.7859572759,149.564920337
-8.7,-1.2,2.59,92.98,34.946,-106.457,60.4261032475,143.294548934
-8.7,-1.0,2.59,92.98,34.9459,-106.457,60.4260709554,143.29470019
-8.2,-1.2,2.59,92.98,40.8929,-115.824,54.8952033734,140.244859685
-8.3,-1.0,2.59,92.98,40.7863,-115.652,54.9778072696,140.317399072
-9.2,-2.0,2.59,92.98,48.2641,-122.096,53.3060241945,133.119258643
-8.4,-1.0,2.59,92.98,40.7369,-115.574,55.0150991925,140.351475396
-8.3,-1.6,2.59,92.98,40.7093,-115.511,55.0496767871,140.363127997
-8.3,-0.6,2.59,92.98,40.6516,-115.404,55.1047567698,140.396606491
-8.3,-1.1,2.59,92.98,40.6323,-115.368,55.1233830696,140.407668976
-8.4,-1.2,2.59,92.98,40.6154,-115.32,55.1513849414,140.410999865
-8.5,-1.0,2.59,92.98,40.5998,-115.28,55.1742174795,140.415677811
-8.6,-1.2,2.59,92.98,40.5489,-115.169,55.2350608687,140.438246929
-8.6,-1.7,2.59,92.98,40.5176,-115.146,55.2403806667,140.469682342
-8.5,-1.0,2.59,92.98,40.4729,-115.09,55.2644924105,140.505519466
-8.6,-1.5,2.59,92.98,40.4298,-115.042,55.2835194283,140.54239238
-8.0,0.0,2.59,92.98,40.349,-114.851,55.3917819375,140.571304671
-7.9,-1.4,2.59,92.98,44.6213,-123.789,51.2375690858,137.820638844
-9.0,-1.4,2.59,92.98,52.1847,-128.113,51.3822084852,129.912938323
-8.0,-0.9,2.59,92.98,34.0006,-115.998,51.4507880969,148.689845921
-9.0,1.3,2.59,92.98,58.5792,-134.856,50.1093461485,123.796152709
-8.5,-1.4,2.59,92.98,44.6837,-122.186,52.1840808016,137.433031967
-8.0,-1.6,2.59,92.98,45.9734,-117.228,55.4518308309,134.278657423
-8.5,-3.5,2.59,92.98,42.7667,-109.558,59.693514698,134.226187423
-8.0,-1.0,2.59,92.98,40.5546,-115.918,54.7068821925,140.710209618
-8.4,-2.1,2.59,92.98,47.9229,-120.894,53.8564997593,133.171754945
-8.0,-1.5,2.59,92.98,40.4841,-115.78,54.7783719468,140.750529394
-7.8,-1.1,2.59,92.98,40.4148,-115.678,54.8251434458,140.802005588
-7.8,-0.8,2.59,92.98,40.3828,-115.641,54.8396363707,140.829398714
-8.0,-0.9,2.59,92.98,40.2677,-115.302,55.039263242,140.851278708
-8.1,-0.6,2.59,92.98,40.2319,-115.209,55.0928693634,140.862116472
-8.6,-0.5,2.59,92.98,40.1988,-115.148,55.1246221569,140.881475339
-8.1,-1.2,2.59,92.98,40.187,-115.051,55.1901117606,140.85943472
-8.0,-0.5,2.59,92.98,40.1524,-114.926,55.2676920744,140.855534432
-10.4,-7.9,2.59,92.98,38.814,-99.7374,66.5570257729,128.620911801
-7.9,-1.5,2.59,92.98,38.0345,-120.387,50.4036901512,144.763091159
-9.5,0.4,2.59,92.98,55.4689,-133.123,50.1041818191,127.010416675
-7.8,1.1,2.59,92.98,33.6552,-115.99,51.2440582293,149.081952499
-8.2,-2.5,2.59,92.98,38.3453,-122.458,49.1506723115,144.623540412
-8.7,-2.8,2.59,92.98,43.6356,-113.74,57.081544497,135.701789486
-8.3,-2.5,2.59,92.98,43.6065,-114.644,56.4917352797,136.200417181
-8.9,-2.4,2.59,92.98,43.6018,-115.063,56.2210800759,136.406158517
-9.4,-3.2,2.59,92.98,43.6785,-115.397,56.0262096501,136.458826101
-8.8,-2.6,2.59,92.98,43.6955,-115.849,55.7421193723,136.636582021
-9.3,-2.8,2.59,92.98,43.8221,-115.13,56.2321727424,136.147413023
-8.5,-3.0,2.59,92.98,44.072,-114.022,56.9933292602,135.265677373
-8.3,-2.8,2.59,92.98,44.0235,-114.85,56.4575500101,135.748366599
-9.3,-2.8,2.59,92.98,44.0269,-115.843,55.831098485,136.202509739
-8.9,-2.8,2.59,92.98,44.0114,-116.266,55.561057488,136.404521597
-9.0,-2.3,2.59,92.98,44.0473,-116.644,55.3335637898,136.514275517
-8.6,-1.7,2.59,92.98,44.1129,-117.196,55.0071886398,136.647950789
-8.5,-1.1,2.59,92.98,44.0314,-117.684,54.6808254287,136.933566775
-8.6,-1.0,2.59,92.98,44.0036,-118.45,54.1983465045,137.234584043
-9.0,-1.1,2.59,92.98,44.0362,-118.752,54.0224105755,137.292741387
-8.7,-2.6,2.59,92.98,44.2781,-115.873,55.8745915755,135.888439532
-8.8,-2.3,2.59,92.98,44.2586,-116.301,55.6029173401,136.099323907
-9.0,-1.9,2.59,92.98,44.2491,-116.709,55.3467054175,136.281026575
-8.3,-2.0,2.59,92.98,44.3097,-117.058,55.146559997,136.342846899
-8.6,-1.7,2.59,92.98,44.1897,-117.605,54.7752398955,136.704164608
-9.3,-0.8,2.59,92.98,44.2276,-118.014,54.5339484286,136.804004198
-8.5,-3.4,2.59,92.98,44.5045,-114.349,56.8763084859,134.858697798
-8.5,-2.7,2.59,92.98,44.5642,-115.09,56.4279139083,135.150508888
-8.7,-2.8,2.59,92.98,44.5289,-115.576,56.1187282662,135.426499375
-8.3,-2.5,2.59,92.98,44.5494,-114.855,56.5706207085,135.055114245
-8.9,-1.9,2.59,92.98,44.7127,-116.354,55.6826975034,135.533851824
-8.4,-1.8,2.59,92.98,44.7256,-117.385,55.0566014539,135.93920444
-8.4,-1.5,2.59,92.98,44.6767,-117.78,54.8034830901,136.151493533
-8.6,-1.4,2.59,92.98,44.6655,-118.636,54.2822305918,136.469633348
-8.3,-0.9,2.59,92.98,44.6358,-118.927,54.0981418079,136.603664819
-8.6,-2.3,2.59,92.98,45.0417,-115.745,56.12974531,134.833464446
-8.4,-2.2,2.59,92.98,44.9871,-116.496,55.6616031394,135.239674723
-8.3,-1.9,2.59,92.98,45.0658,-116.767,55.5163820703,135.253167112
-8.7,-1.5,2.59,92.98,45.0113,-117.195,55.2448733505,135.498953613
-8.0,-1.3,2.59,92.98,44.9051,-119.004,54.1308577941,136.29369051
-8.8,-1.3,2.59,92.98,45.0323,-118.074,54.7221491023,135.809931348
-9.3,-3.4,2.59,92.98,47.8006,-118.274,55.2379517661,132.376817064
-9.3,-2.1,2.59,92.98,46.4911,-119.06,54.5200977776,134.330348245
-11.0,-8.2,2.59,92.98,48.4702,-104.196,62.6028079263,121.169528863
-8.1,-1.0,2.59,92.98,40.195,-112.813,56.8223239118,139.859176943
-9.6,-7.3,2.59,92.98,48.024,-109.755,59.863339722,127.075071523
-8.6,-2.3,2.59,92.98,47.9475,-124.566,51.9388814763,134.113035721
-8.7,-1.1,2.59,92.98,43.6381,-111.027,58.842126253,134.058230935
-7.9,-1.2,2.59,92.98,45.2115,-123.264,51.7525349721,137.040377801
-8.0,-1.0,2.59,92.98,45.2422,-121.317,52.8759250483,136.559481265
-8.0,-1.1,2.59,92.98,47.5641,-122.825,52.7384030422,134.160249757
-8.3,1.6,2.59,92.98,36.9961,-117.366,52.0593944341,145.467531861
-8.7,-0.2,2.59,92.98,44.3951,-110.576,59.2268051515,132.686816298
-9.1,-1.8,2.59,92.98,46.3925,-119.533,54.2280150707,134.618198907
-8.8,-2.0,2.59,92.98,43.5625,-114.414,56.6296821224,136.145828116
