PP-wave time shift, SS-wave time shift
2.7,-2.0
2.2,-3.8
1.4,-4.3
1.3,-3.9
1.1,-4.0
18.5,-1.0
-0.9,4.9
-4.9,1.0
8.3,11.9
7.8,14.6
4.7,1.6
4.8,7.2
4.0,6.7
4.2,5.9
4.1,6.2
4.0,6.0
3.6,4.6
3.2,4.2
2.7,-2.7
2.6,-5.0
1.6,-4.6
1.5,-4.5
3.2,-0.3
2.8,-1.6
5.1,7.5
3.6,7.9
3.5,6.9
4.5,6.6
3.9,6.9
3.9,7.2
3.2,5.6
2.7,-6.8
3.8,6.7
4.6,5.6
4.7,6.8
3.1,7.8
3.9,7.6
3.7,8.6
3.6,8.9
4.0,8.3
1.8,-7.6
2.0,-4.7
2.6,-5.6
0.5,-1.5
4.9,6.7
3.4,8.0
4.4,9.2
3.9,9.6
3.6,9.8
2.7,-6.9
-0.2,-0.1
5.6,7.7
7.5,22.6
2.2,-15.1
-4.0,-1.9
8.6,15.9
4.0,4.5
-0.3,3.2
-3.6,0.6
5.6,3.0
4.7,9.4
2.5,-11.8
2.3,6.1
-0.2,4.2
8.4,17.7
-3.7,3.5
-2.5,3.2
4.7,-2.7
4.5,-2.8
4.5,-8.6
-2.7,5.2
-2.9,2.4
3.9,4.8
4.0,-0.4
4.0,-0.4
-2.0,5.2
-2.1,2.8
1.4,2.6
6.5,14.3
1.0,3.1
2.8,-0.7
0.7,0.0
2.6,-44.25
1.8,0.6
1.7,0.4
-1.6,-10.6
1.4,13.7
4.6,17.6
0.3,-6.8
0.4,-6.8
1.4,-6.0
-22.3,-9.6
-23.4,14.2
-22.7,-9.3
-22.0,-10.2
0.3,-8.5
-22.9,-9.6
1.1,13.6
-21.9,-10.2
-1.6,-0.8
0.5,-6.1
0.5,-7.8
0.5,-7.8
-23.0,-8.4
14.7,-5.1
14.7,-0.8
14.7,-4.2
-21.3,-12.5
-21.5,-10.3
-5.1,-0.1
14.6,-5.6
-2.6,-3.2
-22.5,18.5
-2.9,-6.9
0.4,-6.7
-0.3,-7.8
-0.3,-8.0
-21.9,-9.7
5.0,18.6
-0.4,-0.9
-0.1,-5.8
-1.9,-10.1
-0.2,-2.3
0.7,3.1
-0.5,-9.1
-0.5,-9.3
-0.4,-9.5
-0.5,-9.3
-0.4,-9.2
-0.6,-0.9
-1.0,-6.3
-0.9,-7.9
-5.7,-11.6
-5.0,-6.4
-2.2,-7.3
-4.6,-14.1
-3.2,-7.5
-1.2,-6.3
1.3,-3.2
-5.4,-5.0
2.1,2.4
-5.4,-11.2
-4.9,-8.6
-1.9,-3.8
-2.9,-11.6
-0.9,-7.7
-5.7,-4.9
-1.3,-12.5
-0.8,-41.25
0.8,2.4
0.8,2.6
0.5,-15.7
0.1,14.0
0.3,13.7
0.3,13.7
-0.3,2.4
-0.3,17.9
-0.3,20.1
0.3,13.9
-0.3,23.4
0.6,11.2
-1.6,-0.1
-10.5,6.9
0.0,21.8
0.0,22.8
-1.8,13.5
0.5,20.3
-3.0,14.1
0.4,18.8
-0.9,19.7
-0.5,27.45
2.2,9.2
-1.2,12.5
-2.4,15.0
-2.6,15.0
-0.3,2.9
-2.2,12.7
0.4,20.7
-0.1,-19.2
0.5,0.3
-0.2,12.8
-0.6,7.7
-0.6,15.3
-0.1,11.3
0.1,17.9
0.6,-19.9
1.0,0.0
-0.1,-16.4
-0.1,29.15
-0.6,13.4
0.0,2.3
-0.8,16.4
-0.1,-9.6
-0.8,11.2
0.3,-3.3
-0.2,-15.0
-1.4,4.7
0.8,-11.5
-0.2,17.3
-1.1,-16.0
-0.2,23.2
-1.0,4.6
-0.8,11.8
0.0,2.1
-0.1,1.5
0.3,9.7
0.0,18.4
-0.9,-39.95
-0.2,17.8
-1.3,1.1
0.7,27.45
-0.4,0.3
-0.3,3.5
0.4,9.9
0.8,1.2
0.8,17.2
0.6,5.2
-0.7,20.0
0.4,23.0
-0.7,21.3
0.5,19.4
-0.3,-23.2
0.7,25.1
-0.5,0.4
-0.2,10.0
0.8,1.0
0.8,0.6
-0.3,0.5
-2.6,8.8
-2.4,9.6
-0.6,-3.5
-0.6,-18.4
-0.4,7.5
-0.7,23.7
-0.3,16.9
0.4,21.0
-0.5,0.2
-0.6,-2.8
-1.2,0.0
-0.6,-22.5
-1.8,14.9
0.5,20.6
-25.7,-21.9
-1.1,-0.2
0.3,14.2
-11.0,-5.4
-10.0,-6.4
0.1,26.85
0.0,11.3
-0.6,2.9
0.5,21.9
1.0,3.1
-0.1,0.1
0.8,-2.4
1.4,0.3
2.7,14.1
0.2,8.9
2.9,9.5
-1.4,3.3
-3.0,0.2
2.4,7.4
-0.7,5.6
-3.1,-10.2
-5.5,-3.6
-2.7,-10.7
-2.3,-21.2
4.0,8.8
0.1,-2.8
-2.1,-1.8
-2.9,1.6
-2.5,8.9
-2.7,-0.5
7.6,1.5
8.2,2.5
7.5,0.8
-0.9,9.7
4.9,-12.7
4.7,-12.4
0.6,-7.8
-2.6,-60.75
6.1,0.4
1.8,-47.45
9.6,20.2
6.4,8.8
7.7,1.8
0.4,-5.6
1.3,-9.9
1.2,12.7
1.6,18.7
-0.9,-6.8
1.4,-10.5
-0.5,19.9
-3.6,1.2
3.8,11.6
6.3,7.7
5.0,-15.5
8.4,18.7
8.7,19.5
9.0,19.7
9.3,19.7
8.1,18.4
8.7,19.5
9.4,20.8
8.3,17.6
7.9,18.7
8.4,19.2
9.2,20.4
8.7,20.1
8.1,18.4
9.0,18.6
8.1,20.3
9.1,20.2
7.9,18.7
8.2,18.0
8.9,19.6
8.2,19.8
9.8,19.6
7.9,19.9
7.8,18.7
8.5,18.4
8.5,20.0
7.8,19.0
7.9,18.7
8.2,19.1
8.4,19.4
9.4,17.9
8.1,18.5
8.7,18.5
7.8,18.3
8.0,18.6
8.4,21.1
6.8,-30.85
7.4,13.0
10.4,-4.0
1.7,-0.5
8.0,5.1
0.7,-2.0
7.1,14.7
-24.1,-15.0
-14.5,29.65
8.0,-25.8
7.2,7.5
4.8,0.6
7.7,6.0
8.7,17.8
-8.1,-10.2
7.8,11.7
0.3,9.2
-6.6,-3.7
7.6,0.8
5.5,-8.1
-15.6,-17.4
7.1,-12.9
8.8,-1.6
-1.6,5.1
-1.6,5.2
5.0,-17.4
0.2,-4.5
-0.1,-6.2
1.4,-6.2
9.2,11.8
8.6,10.6
4.1,2.9
6.5,-3.8
-10.9,-15.1
5.0,11.1
8.2,8.5
8.5,19.1
4.2,-3.6
8.0,10.6
5.4,3.9
9.5,0.2
-29.25,13.7
-29.15,13.8
-3.0,-21.8
8.6,10.0
0.5,-42.95
-7.4,-11.2
-9.1,-13.0
-3.8,18.7
-2.0,23.0
1.4,21.1
-2.7,26.85
-4.0,-10.2
-8.7,-12.1
1.4,22.8
-9.6,-11.8
-3.1,-9.9
-7.6,-11.8
-7.5,-12.5
-4.9,-34.65
14.0,1.5
-9.3,-12.2
1.7,25.9
-3.1,27.45
-11.0,14.6
0.0,0.0
-1.1,3.2
-2.8,23.3
-5.5,-9.2
-3.4,18.3
-1.2,-27.05
-4.8,-12.3
-9.2,-14.4
-2.6,27.85
-7.8,-11.9
-2.8,-3.1
-0.1,-6.8
-2.6,21.2
-3.4,-4.7
-3.2,-9.9
-4.6,-6.3
-2.4,26.1
-5.0,-13.1
-3.1,18.2
-9.3,-12.6
-9.2,-12.6
-9.9,-10.8
-3.0,-10.6
-3.0,-10.6
-3.6,-0.8
-3.7,22.0
-5.1,-11.5
-9.8,-15.2
-8.4,-12.5
-5.3,19.4
-7.9,-11.7
-9.3,-11.5
-2.7,-10.8
-2.7,-11.2
-7.2,-9.6
-8.8,-10.1
-7.4,-11.1
-5.4,-8.6
-8.3,-12.3
-7.8,-12.3
-3.3,-3.0
-3.3,-2.9
-2.6,-48.25
-9.3,2.9
-5.3,-11.0
-7.4,-12.4
-48.95,-15.8
-50.65,-9.8
7.6,3.2
3.5,-15.0
-0.9,16.2
-2.4,27.25
-2.7,-7.2
-0.9,16.2
-2.0,-1.8
-3.1,-10.5
-3.6,-10.0
-3.8,-7.0
-3.8,-10.7
-1.5,-10.4
-2.3,-11.9
-1.7,-8.4
-1.9,-9.6
-3.1,-11.3
-3.1,-12.3
-2.7,-8.6
-1.9,-8.6
-0.1,-4.1
-2.0,22.2
-3.2,-9.6
-1.0,18.2
-2.6,-11.1
-3.3,-9.9
-2.1,-6.4
0.0,0.8
-24.6,19.0
-3.3,-9.7
-1.4,-10.4
-3.1,-3.7
-2.4,-10.0
-3.2,-10.1
-3.2,-10.1
-1.8,-1.8
-26.65,-2.5
-26.65,-5.7
-26.65,-3.4
-1.9,-9.4
-2.9,-9.9
-0.9,-4.3
-2.4,-9.0
-26.65,-1.9
-1.9,10.5
-0.5,-4.3
-3.8,-10.5
-2.2,-9.1
-0.6,10.2
-0.9,16.3
-2.1,11.1
-2.6,-11.0
-2.3,-11.7
-2.1,-11.9
-3.3,-8.5
-5.8,-9.6
-2.8,-11.2
-1.3,2.4
-1.3,2.5
-3.5,-3.6
-29.65,4.1
-1.3,3.3
-0.4,6.3
-5.5,19.5
-1.0,1.8
-4.6,-6.0
-4.8,-5.5
-4.3,4.5
-3.2,1.5
1.1,-2.4
-2.8,-4.7
-0.8,2.7
-0.5,3.7
-1.8,-4.9
-2.3,-2.7
-1.0,2.1
-3.2,19.3
-5.7,3.9
-4.1,-3.2
-4.3,-5.7
3.8,12.0
-1.6,13.7
-29.85,5.8
-3.0,3.4
-1.8,3.6
-3.9,-4.5
-3.7,1.2
-0.9,5.5
-5.0,-6.2
-3.2,-4.2
-4.7,-7.7
-1.1,3.3
-0.3,6.4
1.2,3.7
-3.2,-1.5
-1.2,3.5
3.8,9.4
3.8,9.4
3.8,9.4
-0.5,-0.7
-2.5,6.8
-4.2,8.1
-1.2,3.3
-2.4,-1.0
-1.0,-1.2
-1.2,2.3
-4.2,-4.3
-1.8,3.1
-1.7,-0.4
-1.4,4.2
-4.4,-6.8
-3.5,-3.0
-2.3,-3.9
-4.0,-6.3
-3.0,23.5
-3.1,-4.8
-0.7,-0.5
-1.3,5.0
-0.6,-2.3
-0.9,1.5
-0.9,1.4
-2.8,-5.1
-2.9,-5.1
-0.7,2.8
-0.9,-0.3
-0.7,4.8
-2.6,-3.7
-4.4,-3.6
-2.8,-1.8
-3.5,-2.9
-3.5,-3.1
-1.9,9.0
-1.2,-4.8
-0.8,-1.2
-0.8,-3.2
-1.6,3.1
-3.4,-18.4
-2.5,-6.0
-2.6,-6.0
-2.5,-6.0
-2.5,-3.0
-2.5,-3.4
-3.6,5.4
-1.3,3.7
-8.5,0.6
-1.2,9.4
-1.2,9.4
0.2,-13.7
-1.7,-12.0
0.7,-9.2
0.0,-10.2
-0.7,-11.5
0.6,-10.8
-0.2,-12.4
-0.1,-9.2
-0.1,-9.1
-1.6,-9.7
0.5,-11.4
0.4,-13.4
0.5,-11.3
-58.95,1.2
-3.9,-2.3
-8.7,-4.3
-1.5,7.5
-5.4,10.4
-3.6,10.9
-3.6,10.6
3.3,3.7
3.0,3.0
3.5,3.5
3.9,3.7
2.8,2.6
2.8,2.3
3.4,4.2
3.4,4.1
3.0,3.5
3.7,3.8
3.4,4.4
3.9,4.1
3.4,3.2
3.6,4.8
3.7,2.4
3.6,2.9
3.7,4.9
3.3,4.0
3.3,4.1
3.4,4.2
3.4,4.2
3.3,4.1
3.4,4.2
3.4,4.0
3.3,4.0
3.4,4.2
3.3,4.1
3.3,4.1
3.4,4.2
3.3,4.1
3.6,3.4
3.5,3.9
3.6,5.9
4.2,2.6
2.7,4.4
3.6,3.5
3.7,3.5
2.9,3.8
3.0,3.3
4.0,3.8
3.3,3.6
3.3,3.2
2.9,3.3
3.1,2.7
3.4,2.2
3.8,3.2
3.8,3.6
3.1,2.2
3.9,3.5
3.5,3.1
3.5,2.4
3.4,4.3
3.5,5.2
2.7,2.1
2.4,1.5
3.8,4.4
3.4,3.4
2.3,2.2
5.4,4.7
3.6,3.0
3.2,2.3
3.6,3.9
3.0,2.6
3.2,3.5
3.4,3.2
3.6,3.9
3.6,2.4
4.5,3.1
3.8,2.2
3.8,3.2
4.6,4.3
2.9,2.3
3.3,2.9
4.5,4.1
4.3,3.5
4.4,3.5
2.7,2.9
2.5,3.2
3.0,5.4
4.4,5.9
3.4,1.6
3.3,3.6
4.8,4.4
4.2,4.4
3.5,4.3
3.3,4.1
3.7,3.0
3.6,3.0
4.1,4.2
3.5,3.9
5.0,5.1
3.5,4.3
3.1,3.4
5.7,6.1
3.5,4.4
3.7,2.5
5.0,3.7
3.9,3.5
3.6,2.6
3.0,4.0
3.3,2.7
5.0,3.8
1.7,2.0
4.1,5.2
3.2,3.3
4.4,4.4
3.2,2.7
4.0,3.0
3.9,4.5
2.8,1.9
3.5,1.3
3.3,3.4
3.4,3.5
3.0,2.5
2.9,3.6
3.6,2.5
5.5,3.3
3.5,2.3
3.6,3.6
3.9,5.4
3.3,4.2
3.6,3.7
3.9,2.6
5.3,3.7
3.3,3.7
3.9,-10.3
2.9,4.1
3.0,3.5
3.9,2.5
3.5,2.3
1.5,-4.3
4.0,2.3
3.8,2.1
3.3,3.2
2.9,4.1
3.3,4.1
3.3,4.1
3.1,3.7
4.3,3.8
3.7,3.7
3.2,4.9
3.1,3.2
3.4,1.5
2.8,1.9
3.4,2.0
3.1,3.6
2.8,3.6
3.5,3.0
2.8,3.9
3.3,3.6
2.9,1.7
2.0,4.0
3.2,3.5
3.3,3.5
3.7,2.8
3.4,5.6
3.1,4.0
2.7,1.7
2.3,1.9
3.6,2.1
2.1,3.0
2.8,3.6
3.5,3.4
3.2,1.2
4.0,3.9
3.1,3.8
2.3,4.2
4.4,2.9
3.8,3.1
4.4,5.7
3.6,3.7
4.7,6.0
2.9,2.9
2.8,2.3
3.1,4.4
2.9,4.5
3.3,4.1
3.6,4.0
3.8,3.0
3.4,2.2
4.3,2.5
3.9,2.8
4.7,4.5
3.6,3.7
3.9,2.8
4.6,4.4
4.3,5.3
3.3,4.2
4.4,4.4
3.3,3.4
3.6,2.0
3.5,3.9
3.4,3.4
3.3,4.1
3.3,4.1
3.3,4.1
3.9,4.8
-4.4,-1.9
1.2,-1.3
-2.4,-4.4
-2.4,-4.4
-0.7,2.5
0.3,-3.1
0.2,-6.1
4.1,13.5
0.2,-3.0
-1.1,-5.2
1.7,-3.3
-0.9,-4.2
-1.0,-4.1
7.4,13.5
2.3,7.3
1.9,7.2
10.2,14.2
-1.9,-4.4
9.1,13.6
8.6,13.3
9.6,14.5
9.6,14.3
9.6,14.6
9.7,14.6
9.6,14.4
9.6,14.5
9.7,14.4
9.6,14.5
9.6,14.4
9.6,14.2
9.7,14.3
9.6,14.4
5.4,9.4
4.8,9.0
2.9,9.2
-1.0,-2.2
7.4,14.2
3.2,8.7
2.7,8.5
3.8,1.2
3.1,8.2
2.5,-3.5
1.2,4.4
1.3,4.4
7.0,13.0
5.1,11.2
7.1,16.3
5.2,11.7
2.8,7.7
3.1,1.5
2.8,0.0
2.8,-0.1
3.1,7.7
3.6,8.0
2.4,-1.2
9.7,12.2
4.6,12.0
-1.0,-3.0
3.6,7.6
3.9,6.6
6.6,10.7
3.6,7.8
5.6,5.7
3.6,4.1
5.0,5.9
4.1,7.2
4.2,-1.1
9.3,6.9
7.1,11.7
4.9,6.1
2.3,-1.9
8.4,9.8
5.5,6.0
6.6,16.0
0.3,2.3
7.1,16.2
7.4,14.0
5.2,11.8
2.8,9.9
1.7,1.5
5.3,11.3
0.5,1.5
5.2,10.3
4.4,12.2
9.4,14.0
3.4,7.3
3.4,7.3
2.5,8.3
2.5,7.5
8.6,13.5
7.1,15.1
4.8,8.9
0.1,-4.1
9.7,14.5
9.7,14.4
9.7,14.4
6.2,8.8
8.5,11.1
7.4,12.2
0.9,-1.2
4.3,11.5
0.6,1.8
4.4,9.7
4.5,9.6
4.8,10.8
7.4,15.5
-0.8,-4.7
2.8,7.2
3.2,6.0
3.2,6.3
-1.1,-1.4
8.2,10.2
5.4,9.6
9.5,13.9
5.4,11.6
0.2,0.8
7.7,10.3
1.0,6.5
4.4,11.7
2.7,1.9
-0.6,-4.1
1.6,3.9
1.5,3.3
4.2,0.4
2.5,2.7
6.9,11.6
7.2,13.8
1.8,3.9
2.0,3.9
8.3,9.5
9.7,14.5
9.7,14.4
9.7,14.5
6.4,10.7
6.4,11.2
1.1,4.7
-6.8,-27.75
-10.0,-0.6
-15.1,-8.0
-15.1,-7.8
-8.8,0.3
-9.4,-0.5
-8.8,0.7
-9.4,-1.8
-6.2,0.5
6.4,8.7
6.1,2.3
-10.7,-3.3
-10.6,-3.2
4.1,4.6
5.9,1.5
5.9,1.5
4.5,4.2
-10.9,-1.6
-10.8,2.8
-11.9,-2.5
-14.9,-14.9
-5.1,-6.9
1.2,0.0
1.2,-0.4
-8.3,-6.9
-8.3,-6.8
0.5,-0.9
-3.2,3.0
-2.1,-3.9
-1.4,-2.2
0.5,29.35
-3.3,-9.4
-2.0,-2.6
-1.6,1.4
-0.4,1.3
-1.9,-1.7
-1.9,-1.7
-1.6,-3.9
-1.3,-1.7
-2.2,-7.1
-1.7,-9.5
-1.7,-9.6
-3.5,23.0
1.5,28.85
-4.6,-7.7
-3.5,-10.0
-3.3,-5.5
-4.4,-5.1
-2.9,-10.4
-5.0,-9.9
-5.7,-10.6
-3.9,-13.3
-5.4,-12.7
-4.2,-7.5
-4.7,-11.7
-5.7,-14.5
-5.8,-14.5
-6.0,-13.4
-6.5,-12.8
-5.7,-13.8
-4.7,-12.1
-5.3,5.0
-6.8,-10.7
-1.7,-4.4
-0.8,-23.4
-0.8,-23.6
-5.1,-12.6
-3.3,-12.5
-7.2,22.5
-7.0,-19.2
-5.1,-13.9
-6.3,-20.2
-33.75,-34.45
-1.4,-15.4
-3.3,-10.7
-7.0,-14.7
-0.9,9.3
-8.7,-6.8
-2.9,-10.4
-8.6,-15.6
-8.0,-12.9
-7.9,-12.9
-7.5,-19.1
-7.1,-14.6
-3.4,-11.1
-4.7,-38.55
-4.9,-13.5
-2.8,-7.5
-3.6,-9.3
-5.7,-12.6
-4.6,-14.0
-5.5,-7.1
-7.1,-13.6
-5.3,-12.9
-6.3,-13.1
-5.6,-11.3
0.6,-6.2
-3.7,23.9
-3.1,-15.4
-2.6,-14.9
-3.7,-11.0
-4.4,-14.1
-4.4,25.2
-9.8,-22.2
-5.3,-11.7
-3.2,-10.8
-3.2,-12.2
-3.1,-12.2
-2.0,-2.0
-30.35,-32.85
-5.6,-35.15
-26.15,0.6
-26.15,0.6
-4.8,-16.1
-5.3,-15.3
-3.6,-10.3
-7.4,-12.7
-7.4,-12.7
-2.1,-14.0
-2.8,-7.2
-4.9,-13.0
-4.4,-8.8
-6.5,-15.3
-25.7,-0.5
-4.9,-12.0
-0.7,6.5
-0.6,6.9
-0.3,6.4
0.5,7.4
-0.2,7.1
-0.6,6.0
0.0,7.5
-0.5,7.7
-0.5,7.6
1.1,7.3
0.2,7.7
-23.4,5.7
0.2,7.2
-1.2,6.9
0.1,3.9
-0.5,7.0
-7.2,1.9
-0.6,6.3
-0.2,5.3
0.5,3.7
0.5,3.5
-0.5,7.4
0.1,5.5
-0.9,7.9
-1.1,7.7
-0.6,7.4
-0.6,7.5
-0.5,7.5
-0.5,7.5
-0.6,7.5
-0.5,7.6
-0.5,7.6
-0.6,7.4
-0.5,8.1
-0.6,7.4
-0.6,7.5
-0.5,7.7
-0.6,7.4
-0.7,5.8
0.5,3.7
-2.8,-2.7
0.8,7.1
0.9,6.5
-0.3,7.2
-5.1,28.85
-1.0,7.6
-1.1,23.3
-0.6,-3.6
0.2,9.2
-0.2,7.2
-0.2,7.5
0.0,5.3
0.4,7.0
-0.7,7.9
0.7,6.1
-4.8,-5.7
-5.0,28.65
0.1,6.4
-23.9,29.45
-0.9,7.1
0.7,4.2
-0.8,6.4
0.0,5.2
-0.8,5.8
-0.8,24.5
-0.4,7.8
0.2,7.7
-1.6,7.8
-0.5,6.1
-0.4,6.7
-0.5,6.5
-0.4,6.5
-0.4,5.9
-1.1,-0.2
-1.1,7.3
0.4,6.2
0.2,6.0
-0.3,7.6
-1.5,8.0
0.0,5.6
2.9,7.4
-0.5,6.9
-0.3,7.5
-0.7,29.75
-0.3,6.4
-0.7,8.1
-0.9,-6.0
0.5,-2.1
-0.5,6.2
-0.4,7.1
0.8,4.5
0.7,6.4
-0.9,7.5
-1.0,7.2
-6.1,-5.3
-0.1,4.6
-0.8,5.1
-0.9,2.7
0.3,6.7
0.2,5.9
0.6,5.4
-0.8,7.0
0.8,6.7
0.0,6.3
-0.3,6.0
-4.9,29.05
-0.8,7.3
-0.4,7.2
-0.7,4.8
0.6,8.5
0.4,7.1
0.5,6.6
0.1,7.6
-0.4,6.9
0.2,5.6
0.2,8.5
-0.2,7.1
0.7,6.5
-3.0,-4.6
-0.7,7.9
1.0,9.4
0.4,6.0
-0.5,5.3
-0.6,5.9
-0.7,5.8
-0.3,7.2
0.0,6.1
-0.4,6.9
-0.5,6.5
0.4,5.7
-0.5,5.3
-0.4,6.1
-0.3,7.3
-1.2,8.5
-2.4,1.8
0.4,6.5
0.2,3.7
-0.6,6.6
-4.6,28.95
-0.6,6.2
0.9,5.2
0.8,4.1
-0.5,7.4
0.7,5.2
0.1,5.8
-0.4,7.8
0.6,3.6
0.7,3.9
-0.8,7.5
-0.3,5.7
-1.2,6.7
-0.5,7.2
-0.7,7.0
-4.4,29.35
-1.2,6.9
1.1,7.9
-1.5,7.4
0.2,4.3
-0.5,5.6
0.4,4.3
-2.7,-7.7
-0.5,6.8
-0.4,6.9
-1.3,7.7
-0.1,4.8
-0.6,7.7
-0.7,7.3
-22.4,3.6
-0.6,7.7
-0.5,7.7
0.7,5.7
-0.5,7.3
0.0,4.9
-50.05,0.0
-50.05,0.1
-0.7,6.7
-4.7,29.45
-4.7,29.35
-0.7,6.7
-0.3,6.4
-0.7,6.4
0.8,7.1
-0.6,6.8
0.4,6.9
-0.6,6.6
-0.6,7.0
-0.7,7.2
-0.6,6.7
-1.6,5.9
-0.7,6.6
-0.7,7.4
-0.8,7.8
0.2,4.7
0.1,7.5
0.7,4.3
0.7,4.9
-0.3,5.6
-1.2,6.0
-0.2,8.3
-1.3,5.6
-0.6,7.9
-0.6,8.0
-52.85,3.1
-0.1,5.6
-0.7,6.3
-0.3,7.7
-0.1,6.2
-0.7,5.6
0.4,7.4
0.3,5.3
-1.5,3.6
-0.7,6.7
-0.3,6.2
0.5,7.2
-1.0,6.8
0.6,5.9
-5.0,28.65
0.9,7.8
0.2,8.4
0.7,5.6
-0.4,7.4
-0.5,7.6
-1.3,7.4
0.1,6.2
-0.5,8.3
-0.3,7.4
-20.3,-1.3
0.3,7.4
0.0,4.6
-0.5,7.0
-0.4,6.6
0.9,7.2
0.2,6.0
0.0,8.9
0.9,4.0
0.6,6.2
0.7,7.9
-0.4,7.7
-0.7,7.3
0.2,6.9
-23.9,9.7
-23.9,9.7
-0.3,8.6
-4.9,4.4
-0.3,5.5
-0.6,6.6
-0.9,7.4
-0.5,7.7
-0.5,7.8
-0.6,7.7
-0.5,7.7
0.5,7.8
0.5,7.7
1.0,-0.7
-7.9,-4.2
-5.4,-1.1
-5.3,-1.2
-7.6,-4.0
-4.9,-5.0
-33.45,-3.5
-4.9,-2.2
-8.5,-5.8
-10.4,-3.4
-6.4,-3.3
-6.2,-5.4
-6.2,-5.1
8.2,-1.9
-8.3,-5.0
-8.1,-4.8
-4.8,1.6
-4.1,2.4
-8.9,-4.4
-5.8,-5.6
-13.1,-4.8
-6.0,-7.0
-5.5,-7.1
1.5,11.5
-5.8,-2.8
-7.9,-6.8
-8.5,-12.4
2.1,-3.5
-7.7,-6.3
-0.2,0.7
-2.1,-8.7
-2.1,-8.6
2.9,-3.7
4.0,9.8
3.5,6.8
0.4,-4.7
-2.1,-1.4
4.0,8.8
-3.1,-6.3
-2.1,-7.7
4.3,11.0
-2.5,-0.2
-2.5,-0.1
-2.5,-0.1
2.6,4.0
-1.6,-10.2
0.0,-3.5
0.0,-3.5
-2.5,0.5
3.6,8.3
-3.2,-6.3
-3.3,-6.0
-0.4,-6.7
-3.3,-6.7
-3.3,-6.5
-2.2,-3.0
3.5,0.2
4.7,9.5
-1.3,-10.5
-1.0,-4.8
-0.9,-4.9
-1.1,-3.8
-1.4,-6.7
-1.1,-8.5
5.8,0.3
2.8,1.3
2.4,2.3
2.8,-3.6
3.0,4.4
2.9,-5.3
2.9,4.9
2.7,-19.9
2.7,5.9
0.0,-10.1
0.1,-12.2
2.8,3.6
5.8,9.3
2.1,6.1
3.3,0.2
3.0,-3.8
2.6,-3.4
2.6,6.4
2.6,6.4
2.6,-5.8
3.6,6.7
20.2,-21.6
-17.2,4.2
11.6,3.3
25.2,2.6
-7.6,4.9
-4.7,-5.1
26.0,3.3
18.5,-1.2
-0.8,3.5
0.3,4.5
25.1,3.8
5.6,3.6
-11.8,5.5
8.6,6.0
1.5,0.0
-1.4,-7.8
-5.4,11.0
-5.3,11.0
-0.9,-0.8
1.4,0.0
1.5,-3.7
1.8,-3.5
1.7,-3.2
-0.8,-2.9
2.3,-16.3
-2.8,3.5
5.1,-1.3
2.8,-5.4
-4.7,-5.2
-25.0,-4.5
1.7,-0.8
-2.6,-7.1
1.1,3.1
-8.8,-6.5
-1.2,5.2
-1.2,5.2
1.0,-3.3
-15.8,-12.1
0.7,-35.15
1.0,-0.7
-1.2,-3.0
3.3,2.5
1.6,0.4
1.5,-2.1
-1.8,2.5
1.9,-0.6
0.9,-4.1
-1.3,3.0
2.0,-8.7
-2.8,-5.7
-5.9,0.8
-6.5,5.2
-3.4,-2.4
-52.65,-8.9
-5.2,3.3
-5.0,1.6
-2.8,1.5
-2.7,-28.65
-5.6,2.7
-7.0,-4.2
-1.8,3.9
-5.3,3.8
-9.5,-1.1
-5.6,0.6
-3.7,-48.05
-1.2,7.8
-4.5,2.2
-4.6,-3.2
-11.4,-3.7
-4.2,-5.2
-4.2,-5.2
-6.8,-6.8
-3.6,2.2
-3.1,4.8
-3.7,7.3
-4.8,5.5
-5.2,5.0
-2.4,4.7
-3.2,3.2
-3.2,3.1
-3.2,3.4
-32.85,3.0
-32.85,3.5
-4.6,-27.05
-5.2,1.9
-5.9,-4.8
-5.5,-4.1
-3.1,29.75
2.0,-3.2
4.3,3.5
4.4,3.9
5.9,4.4
5.2,-1.3
7.2,4.0
5.3,-0.8
5.8,26.85
3.5,0.7
6.5,-0.2
6.3,3.2
-0.7,-6.0
1.9,1.5
-2.3,-8.4
5.9,4.9
-1.0,-6.6
1.0,-2.9
-4.9,-16.4
-1.4,-6.0
1.6,-6.7
-5.2,12.7
6.6,12.6
-0.2,-6.3
0.0,-6.0
2.1,-2.7
4.3,6.3
2.7,2.8
5.3,6.5
6.1,29.05
3.8,-0.7
-3.2,-7.5
6.5,9.7
3.0,6.5
0.4,-8.8
1.5,-2.1
1.9,-1.4
-1.4,-7.0
0.3,-10.6
3.3,-0.9
-0.5,-6.9
0.8,-5.0
3.1,8.3
2.2,-33.35
4.2,7.2
-0.3,-5.8
5.6,7.4
3.6,3.4
5.4,2.3
0.9,-3.3
-5.6,-12.5
-4.1,22.1
-0.5,-6.8
-2.7,23.0
0.4,-4.1
2.7,5.2
5.3,4.9
1.7,-2.9
1.7,3.3
-4.3,-3.9
-6.8,-3.4
-4.4,11.2
-6.0,10.0
-5.0,-10.6
-5.9,-7.4
-3.0,-3.7
-5.2,-5.1
-7.5,-7.2
-6.9,-4.5
-7.0,-4.5
-9.9,-10.4
-4.6,-6.3
-7.2,-7.2
-7.9,-10.7
-6.3,-5.1
-5.6,2.0
-5.0,-3.6
-7.2,-7.3
-8.0,-6.1
-4.5,-4.2
-5.1,-4.9
